Abstract,Methods,Results,Discussion,Abstract+Methods,Abstract+Results,Abstract+Discussion,Methods+Results,Methods+Discussion,Results+Discussion,Abstract+Methods+Results,Abstract+Methods+Discussion,Abstract+Results+Discussion,Methods+Results+Discussion,Full Text
0.2985170857511283,0.26907396622015145,0.37274453941120606,0.3652919121585431,0.3851967683085744,0.41963685272360457,0.3984516129032258,0.41843088418430885,0.413664014974263,0.40053226879574183,0.4245855236554792,0.43509888611047964,0.4377147766323024,0.42330796956347616,0.45634920634920634
0.2694332610715392,0.2754424778761062,0.3865886588658866,0.3454865476489816,0.372,0.4285404467577532,0.3751528491073612,0.44312326595323026,0.40689346463742165,0.4154103852596315,0.4524869363266886,0.4003466204506066,0.4321089558398679,0.44440220490401067,0.45143072289156627
0.28961424332344216,0.2739059967585089,0.3755328218243819,0.390255552901839,0.38474535360849627,0.4343185550082102,0.4364805881001608,0.42743161094224924,0.42782834850455137,0.4476847290640394,0.4464385866517106,0.44868035190615835,0.4630237497586407,0.460804112355425,0.4634769905040175
0.30846654825340436,0.29337539432176657,0.3662617465046986,0.39217628125773707,0.40282021151586367,0.43891891891891893,0.4225951311746632,0.4493886550410904,0.43827956989247313,0.44077134986225897,0.4459355828220859,0.4353628023352794,0.4551610917299405,0.4346336822074215,0.4553057052592455
0.2931090262051116,0.27606635071090047,0.4121065375302663,0.37550362610797744,0.3655117693731817,0.44935543278084716,0.3901815392482741,0.43076267575628463,0.4198581560283688,0.4292929292929293,0.45422016417596295,0.43838193791157104,0.4495229642777901,0.4522279792746114,0.46332046332046334
0.32049763033175355,0.2728476821192053,0.4005406623113314,0.35985985985985985,0.37832744405182567,0.44142036997661066,0.40209125475285173,0.4422662223093511,0.413732779357096,0.4273789649415693,0.4547015067709327,0.4304649694929518,0.4606650446066504,0.45821489482660605,0.4806786050895382
0.27679697351828497,0.28803905614320585,0.37290409121395035,0.3411885245901639,0.37663944568176194,0.41307133703545496,0.3766552231486023,0.4205388520109332,0.42133098281181136,0.3995802728226653,0.4345134455407235,0.42804587751568923,0.422517911975435,0.4299810246679317,0.4471253534401508
0.2835272504592774,0.24032351242056615,0.3735070575461455,0.3613193403298351,0.35146228835300153,0.4382703154376436,0.38391136801541426,0.4117878192534381,0.4123063103525713,0.42271165892099416,0.4372594303310239,0.4246665208834463,0.4389954518489223,0.440798060786873,0.4500556999628667
0.2828535669586984,0.3181446111869031,0.3702325581395349,0.375416133162612,0.4025622074402562,0.4294038547736441,0.40069686411149824,0.4386887899635775,0.44033013606959626,0.42153846153846153,0.4448842271917673,0.4400345125107852,0.4459632635625801,0.4401783982935815,0.46532351801627275
0.30919645585090133,0.29924770130955697,0.402512901054521,0.3682051282051282,0.3949139865370232,0.4490582191780822,0.3816114681166584,0.43333333333333335,0.41153758800817625,0.42845046570702794,0.45034146341463416,0.41802916482545294,0.46048537647790916,0.4300407529594411,0.45977450793044145
0.2912565141864505,0.270575578267886,0.3723566601264443,0.32617813964964226,0.3763132760267431,0.44129301355578726,0.3926206244087039,0.4499515972894482,0.39561883899233297,0.4254448762528124,0.4439060752888558,0.4111295681063123,0.45667125171939477,0.4421168687982359,0.47860134765980694
0.3024817518248175,0.2762747138397503,0.37735849056603776,0.3744963261436359,0.3878220140515222,0.43829962855963683,0.41520600956066467,0.43018578816318714,0.42312526183493926,0.41650138833796113,0.46315001870557426,0.44108637941596895,0.456594160297864,0.44545786209412624,0.4722172271174249
0.2903871829105474,0.3268635724331927,0.3764705882352941,0.3493282149712092,0.40224318123884784,0.42638179284718997,0.3918883328943903,0.4612427930813581,0.4316888045540797,0.41647597254004576,0.449095712253607,0.41427603343121755,0.43314082629942247,0.4309995953055443,0.4570973521799721
0.3055473153366953,0.26296296296296295,0.41391304347826086,0.3904923599320883,0.3763696998570748,0.4560965459841864,0.41190363722248463,0.4602687140115163,0.4208935894668681,0.46594836348851393,0.45537885874649203,0.4160337552742616,0.4681603773584906,0.4444444444444444,0.47296058661778184
0.2870071105365223,0.2880870561282932,0.4265116279069767,0.401376754037596,0.3853976531942634,0.4572072072072072,0.40446021287379624,0.45688413253755916,0.4392304082590333,0.46107003044802086,0.47335103124361855,0.43349304129591604,0.47752204775220475,0.47456279809220986,0.4778934957752014
0.29502151198524895,0.29793028322440085,0.39356884057971014,0.3660424469413233,0.4058679706601467,0.4454091599739527,0.40388349514563104,0.4688128772635815,0.4404269222391636,0.44293304994686505,0.455842653297339,0.44101905373581674,0.4511993382961125,0.4461362771221926,0.46130952380952384
0.25578406169665807,0.2755997659449971,0.3854460093896714,0.36686699764828845,0.3614712887007145,0.42716711349419123,0.37647650163357627,0.42940441482715536,0.4233542684345197,0.41974230181262284,0.43909348441926344,0.4174932371505861,0.4451089278086288,0.45304744887830056,0.4716535433070866
0.31627108950529026,0.24944567627494457,0.4007060900264784,0.37723106608779544,0.3986519017814155,0.4514543219991807,0.41385597082953507,0.42504970178926443,0.4211446046308432,0.4264825345247766,0.46335427374833427,0.4457070707070707,0.46914541561222506,0.4481123126541453,0.4718567251461988
0.2545018007202881,0.2913659449345095,0.38639876352395675,0.3501259445843829,0.38187545432517567,0.44364406779661014,0.3862268239826631,0.4353055286129971,0.410734087380794,0.4348540896013153,0.45970836531082115,0.427428077006273,0.4643724696356275,0.4587881068874671,0.48544054104828105
0.2842006855718292,0.26772546795235397,0.3926654740608229,0.3624711612407075,0.37870722433460074,0.4350607805502239,0.38781027279429836,0.43847241867043846,0.4134438305709024,0.4387452310300975,0.4434529582929195,0.42010138858276397,0.4520854526958291,0.43242202541393915,0.46200492704187984
0.3122006198929276,0.28361344537815125,0.4030782029950083,0.4025186567164179,0.39953271028037385,0.44527854602923744,0.44459429085187685,0.44419433502157196,0.44649214659685865,0.4518763367684231,0.45530523255813954,0.4686926371609219,0.4673178061607814,0.4557371161788472,0.476678445229682
